"date","id","SO2","NO2","O3","PM10","CO","PM2.5","C6H6"
2022-11-07 21:00:00,401,7.62661,42.8612,0.49944,39.2948,NA,NA,2.5819
2022-11-07 20:00:00,401,5.38704,44.2825,0.44333,46.2662,NA,NA,2.10066
2022-11-07 19:00:00,401,5.83702,50.8231,0.53167,34.1794,NA,NA,1.99252
2022-11-07 18:00:00,401,5.842,59.0048,1.12573,35.4832,NA,NA,1.73682
2022-11-07 17:00:00,401,6.43885,57.7201,5.48611,28.8088,NA,NA,0.9129
2022-11-07 16:00:00,401,7.10422,47.9498,14.4978,21.372,NA,NA,0.70106
2022-11-07 15:00:00,401,6.90398,39.8848,23.9361,15.4637,NA,NA,0.4606
2022-11-07 14:00:00,401,6.43996,25.3769,39.8183,10.2807,NA,NA,0.39442
2022-11-07 13:00:00,401,6.9823,17.3004,49.0756,13.5102,NA,NA,0.42579
2022-11-07 12:00:00,401,10.1447,19.4161,43.4794,18.7131,NA,NA,0.58767
2022-11-07 11:00:00,401,7.46923,23.2052,33.7261,17.0595,NA,NA,0.91416
2022-11-07 10:00:00,401,7.67612,28.2886,19.745,25.4262,NA,NA,1.19532
2022-11-07 09:00:00,401,6.27518,35.9541,5.93444,34.6362,NA,NA,1.65399
2022-11-07 08:00:00,401,8.13053,35.7682,1.11,33.2012,NA,NA,1.81861
2022-11-07 07:00:00,401,6.96604,34.9673,0.71722,33.2244,NA,NA,1.78364
2022-11-07 06:00:00,401,6.64093,27.5896,0.64722,23.774,NA,NA,1.20193
2022-11-07 05:00:00,401,5.62201,24.3732,0.71722,17.589,NA,NA,0.82551
2022-11-07 04:00:00,401,6.304,22.1611,0.75611,18.8156,NA,NA,1.1273
2022-11-07 03:00:00,401,6.23454,18.0259,5.52278,15.9953,NA,NA,1.06833
2022-11-07 02:00:00,401,5.99588,15.108,8.34944,18.6206,NA,NA,1.04655
2022-11-07 01:00:00,401,5.79121,11.3244,13.6522,18.4856,NA,NA,1.05307
2022-11-07 00:00:00,401,5.78013,11.5819,16.265,18.8945,NA,NA,1.1026
2022-11-06 23:00:00,401,5.39221,16.0901,14.9256,23.9292,NA,NA,1.1945
2022-11-06 22:00:00,401,5.60206,22.5181,11.4433,33.4708,NA,NA,1.19837
2022-11-06 21:00:00,401,6.18134,27.0513,11.8067,37.0583,NA,NA,1.26442
2022-11-06 20:00:00,401,5.91904,28.0066,13.8767,31.2223,NA,NA,1.21899
2022-11-06 19:00:00,401,5.45576,18.7806,24.9,28.8907,NA,NA,1.09886
2022-11-06 18:00:00,401,6.51828,24.2176,24.6094,27.2317,NA,NA,1.09197
2022-11-06 17:00:00,401,6.70596,26.7383,25.7,26.2205,NA,NA,0.98582
2022-11-06 16:00:00,401,6.56187,32.3834,25.2928,18.9649,NA,NA,0.53797
2022-11-06 15:00:00,401,5.18606,22.4984,38.5211,17.0294,NA,NA,0.41518
2022-11-06 14:00:00,401,5.4395,10.558,51.175,11.8127,NA,NA,0.47598
2022-11-06 13:00:00,401,6.82418,10.5866,46.2011,14.9953,NA,NA,0.83034
2022-11-06 12:00:00,401,7.21727,13.5449,39.4706,29.8097,NA,NA,1.09329
2022-11-06 11:00:00,401,5.94712,20.1668,31.7478,37.3077,NA,NA,0.68948
2022-11-06 10:00:00,401,7.6207,21.4781,23.8133,27.7603,NA,NA,0.68054
2022-11-06 09:00:00,401,5.83554,17.9292,26.3472,23.6683,NA,NA,0.66493
2022-11-06 08:00:00,401,5.73358,18.6537,21.1811,23.4106,NA,NA,0.88578
2022-11-06 07:00:00,401,5.4395,19.347,13.6839,23.8203,NA,NA,0.88514
2022-11-06 06:00:00,401,4.98656,20.1602,10.4561,39.3824,NA,NA,0.83129
2022-11-06 05:00:00,401,5.27694,18.5871,14.5139,31.0649,NA,NA,0.82624
2022-11-06 04:00:00,401,5.50009,19.4678,13.2228,26.5716,NA,NA,0.82955
2022-11-06 03:00:00,401,6.28257,15.3072,17.5589,29.2895,NA,NA,0.86153
2022-11-06 02:00:00,401,5.37226,15.6418,17.2361,26.7687,NA,NA,0.97395
2022-11-06 01:00:00,401,5.02129,15.4925,19.9317,27.9398,NA,NA,1.03516
2022-11-06 00:00:00,401,6.69044,18.5305,18.3172,28.6864,NA,NA,1.13023
2022-11-05 23:00:00,401,7.3015,19.2191,18.8878,28.5501,NA,NA,1.17732
2022-11-08 06:00:00,8976,NA,NA,NA,30.773,NA,19.1209,NA
2022-11-08 05:00:00,8976,NA,NA,NA,27.6369,NA,22.4145,NA
2022-11-08 04:00:00,8976,NA,NA,NA,21.6839,NA,22.2397,NA
2022-11-08 03:00:00,8976,NA,NA,NA,20.3121,NA,15.2978,NA
2022-11-08 02:00:00,8976,NA,NA,NA,12.0658,NA,11.1029,NA
2022-11-08 01:00:00,8976,NA,NA,NA,15.1981,NA,17.6958,NA
2022-11-08 00:00:00,8976,NA,NA,NA,34.6268,NA,28.0289,NA
2022-11-07 23:00:00,8976,NA,NA,NA,27.377,NA,25.5228,NA
2022-11-07 22:00:00,8976,NA,NA,NA,20.3374,NA,20.7328,NA
2022-11-07 21:00:00,8976,NA,NA,NA,24.9136,NA,19.2638,NA
2022-11-07 20:00:00,8976,NA,NA,NA,34.4562,NA,30.5314,NA
2022-11-07 19:00:00,8976,NA,NA,NA,32.9168,NA,26.6173,NA
2022-11-07 18:00:00,8976,NA,NA,NA,60.7462,NA,51.7331,NA
2022-11-07 17:00:00,8976,NA,NA,NA,26.9738,NA,20.7861,NA
2022-11-07 16:00:00,8976,NA,NA,NA,10.9387,NA,9.74329,NA
2022-11-07 15:00:00,8976,NA,NA,NA,11.6478,NA,9.74092,NA
2022-11-07 14:00:00,8976,NA,NA,NA,11.6267,NA,7.38016,NA
2022-11-07 13:00:00,8976,NA,NA,NA,6.74651,NA,9.5272,NA
2022-11-07 12:00:00,8976,NA,NA,NA,7.79729,NA,12.998,NA
2022-11-07 11:00:00,8976,NA,NA,NA,7.40419,NA,9.92214,NA
2022-11-07 10:00:00,8976,NA,NA,NA,11.8549,NA,11.2719,NA
2022-11-07 09:00:00,8976,NA,NA,NA,14.5397,NA,12.1848,NA
2022-11-07 08:00:00,8976,NA,NA,NA,24.2869,NA,18.8934,NA
2022-11-07 07:00:00,8976,NA,NA,NA,24.3297,NA,17.6733,NA
2022-11-07 06:00:00,8976,NA,NA,NA,20.9129,NA,11.2189,NA
2022-11-07 05:00:00,8976,NA,NA,NA,13.9627,NA,13.0768,NA
2022-11-07 04:00:00,8976,NA,NA,NA,31.2266,NA,21.9149,NA
2022-11-07 03:00:00,8976,NA,NA,NA,40.4637,NA,37.7492,NA
2022-11-07 02:00:00,8976,NA,NA,NA,33.8827,NA,28.7378,NA
2022-11-07 01:00:00,8976,NA,NA,NA,34.1431,NA,26.5206,NA
2022-11-07 00:00:00,8976,NA,NA,NA,45.2082,NA,43.4508,NA
2022-11-06 23:00:00,8976,NA,NA,NA,41.2599,NA,40.121,NA
2022-11-06 22:00:00,8976,NA,NA,NA,25.5937,NA,23.3746,NA
2022-11-06 21:00:00,8976,NA,NA,NA,30.3906,NA,25.6766,NA
2022-11-06 20:00:00,8976,NA,NA,NA,35.531,NA,29.3579,NA
2022-11-06 19:00:00,8976,NA,NA,NA,32.5766,NA,25.7128,NA
2022-11-06 18:00:00,8976,NA,NA,NA,34.7412,NA,30.9181,NA
2022-11-06 17:00:00,8976,NA,NA,NA,28.7192,NA,26.1172,NA
2022-11-06 16:00:00,8976,NA,NA,NA,20.9089,NA,17.1734,NA
2022-11-06 15:00:00,8976,NA,NA,NA,13.1531,NA,7.9255,NA
2022-11-06 14:00:00,8976,NA,NA,NA,11.8762,NA,7.63072,NA
2022-11-06 13:00:00,8976,NA,NA,NA,12.7575,NA,7.99359,NA
2022-11-06 12:00:00,8976,NA,NA,NA,15.2938,NA,8.25552,NA
2022-11-06 11:00:00,8976,NA,NA,NA,14.8479,NA,10.6557,NA
2022-11-06 10:00:00,8976,NA,NA,NA,16.2303,NA,13.3868,NA
2022-11-06 09:00:00,8976,NA,NA,NA,17.3094,NA,14.2694,NA
2022-11-06 08:00:00,8976,NA,NA,NA,15.508,NA,12.5853,NA
2022-11-06 07:00:00,8976,NA,NA,NA,20.4093,NA,18.0319,NA
2022-11-06 06:00:00,8976,NA,NA,NA,20.9652,NA,17.6385,NA
2022-11-06 05:00:00,8976,NA,NA,NA,15.6421,NA,12.7138,NA
2022-11-06 04:00:00,8976,NA,NA,NA,16.6499,NA,15.9692,NA
2022-11-06 03:00:00,8976,NA,NA,NA,20.6932,NA,16.0639,NA
2022-11-06 02:00:00,8976,NA,NA,NA,23.8237,NA,13.109,NA
2022-11-06 01:00:00,8976,NA,NA,NA,22.2952,NA,18.1981,NA
2022-11-06 00:00:00,8976,NA,NA,NA,26.9751,NA,17.1177,NA
2022-11-05 23:00:00,8976,NA,NA,NA,29.5216,NA,25.0393,NA
2022-11-08 06:00:00,612,0,4.6,22,10.8,NA,9.8,NA
2022-11-08 05:00:00,612,0,4.4,21,10.9,NA,9.8,NA
2022-11-08 04:00:00,612,0,4.8,21,11.5,NA,10.4,NA
2022-11-08 03:00:00,612,0,5.4,17,12.6,NA,11,NA
2022-11-08 02:00:00,612,0,5.8,15,13.5,NA,11.9,NA
2022-11-08 01:00:00,612,0,5,16,14.5,NA,12.8,NA
2022-11-08 00:00:00,612,0,5.4,17,15.1,NA,13.5,NA
2022-11-07 23:00:00,612,0,5.9,16,16.1,NA,14.4,NA
2022-11-07 22:00:00,612,0,6.5,18,16.1,NA,14.8,NA
2022-11-07 21:00:00,612,0.2,7.1,17,16.8,NA,15.6,NA
2022-11-07 20:00:00,612,0.5,7.8,16,16.4,NA,15.3,NA
2022-11-07 19:00:00,612,0.4,7,16,15.5,NA,14.6,NA
2022-11-07 18:00:00,612,0.4,6.9,16,16.7,NA,15.6,NA
2022-11-07 17:00:00,612,0.3,5.1,15,14.7,NA,13.6,NA
2022-11-07 16:00:00,612,0.3,4.4,15,13.1,NA,12,NA
2022-11-07 15:00:00,612,0.3,4.2,16,13,NA,11.8,NA
2022-11-07 14:00:00,612,0.3,4,19,12.1,NA,11.2,NA
2022-11-07 13:00:00,612,0.4,3.8,21,10.9,NA,10.3,NA
2022-11-07 12:00:00,612,0.4,3.7,21,8.6,NA,8.2,NA
2022-11-07 11:00:00,612,0.3,2.9,21,6,NA,5.6,NA
2022-11-07 10:00:00,612,0.4,2.4,23,4.1,NA,3.8,NA
2022-11-07 09:00:00,612,0.4,2.2,25,4.8,NA,4.5,NA
2022-11-07 08:00:00,612,0.3,1.9,25,4.9,NA,4.6,NA
2022-11-07 07:00:00,612,0.3,1.7,24,3.8,NA,3.5,NA
2022-11-07 06:00:00,612,0.4,1.4,21,3.4,NA,3,NA
2022-11-07 05:00:00,612,0.2,0.9,12,3.3,NA,2.6,NA
2022-11-07 04:00:00,612,0.4,1.2,21,3.5,NA,2.8,NA
2022-11-07 03:00:00,612,0.5,0.9,22,3.6,NA,2.8,NA
2022-11-07 02:00:00,612,0.3,1.1,9,3.7,NA,2.3,NA
2022-11-07 01:00:00,612,0.4,0.9,2,4.3,NA,2.5,NA
2022-11-07 00:00:00,612,0.2,0.6,2,3.7,NA,2.3,NA
2022-11-06 23:00:00,612,0.2,1.2,2,4.1,NA,2.7,NA
2022-11-06 22:00:00,612,0.2,1.1,4,3.8,NA,2.4,NA
2022-11-06 21:00:00,612,0.2,1.1,3,3.9,NA,2.5,NA
2022-11-06 20:00:00,612,0.2,1.3,6,2.6,NA,1.5,NA
2022-11-06 19:00:00,612,0.2,1.3,4,2.3,NA,1.2,NA
2022-11-06 18:00:00,612,0.1,1.2,5,2.4,NA,1.2,NA
2022-11-06 17:00:00,612,0.2,1.5,11,1,NA,0.6,NA
2022-11-06 16:00:00,612,0.2,1.6,13,0.5,NA,0.2,NA
2022-11-06 15:00:00,612,0.3,1.4,21,0.9,NA,0.6,NA
2022-11-06 14:00:00,612,0.3,1.8,35,2.4,NA,2,NA
2022-11-06 13:00:00,612,0.2,2.1,41,3.9,NA,3.5,NA
2022-11-06 12:00:00,612,0.3,2.2,38,6.3,NA,5.8,NA
2022-11-06 11:00:00,612,0.3,2.1,40,6,NA,5.5,NA
2022-11-06 10:00:00,612,0.5,2.7,36,6.6,NA,6.1,NA
2022-11-06 09:00:00,612,0.3,2.6,34,6,NA,5.7,NA
2022-11-06 08:00:00,612,0.3,3.3,26,6.6,NA,6.3,NA
2022-11-06 07:00:00,612,0.2,3.6,15,8.5,NA,7.8,NA
2022-11-06 06:00:00,612,0.2,3.8,15,7.7,NA,7.2,NA
2022-11-06 05:00:00,612,0.2,3.3,15,7,NA,6.4,NA
2022-11-06 04:00:00,612,0.3,3.4,16,6.3,NA,5.9,NA
2022-11-06 03:00:00,612,0.2,2.9,14,6.4,NA,5.9,NA
2022-11-06 02:00:00,612,0.2,2.7,6,6.7,NA,6,NA
2022-11-06 01:00:00,612,0.3,2.7,5,6.1,NA,5.4,NA
2022-11-06 00:00:00,612,0.1,3.3,6,5.7,NA,5.3,NA
2022-11-05 23:00:00,612,0.2,3.1,8,5.9,NA,5.6,NA
2022-11-08 06:00:00,129,NA,54.7868,NA,NA,1111.7,23.5408,NA
2022-11-08 05:00:00,129,NA,56.882,NA,NA,1073.28,24.638,NA
2022-11-08 04:00:00,129,NA,47.1037,NA,NA,770.111,23.0373,NA
2022-11-08 03:00:00,129,NA,34.7527,NA,NA,516.313,13.8279,NA
2022-11-08 02:00:00,129,NA,33.3272,NA,NA,403.783,16.4596,NA
2022-11-08 01:00:00,129,NA,32.9724,NA,NA,468.363,18.4257,NA
2022-11-08 00:00:00,129,NA,32.9199,NA,NA,461.471,13.9484,NA
2022-11-07 23:00:00,129,NA,39.1317,NA,NA,567.153,23.1327,NA
2022-11-07 22:00:00,129,NA,41.8664,NA,NA,605.872,20.8552,NA
2022-11-07 21:00:00,129,NA,52.3638,NA,NA,859.386,25.8577,NA
2022-11-07 20:00:00,129,NA,47.1696,NA,NA,849.561,21.694,NA
2022-11-07 19:00:00,129,NA,50.8518,NA,NA,756.79,23.8608,NA
2022-11-07 18:00:00,129,NA,68.0869,NA,NA,949.17,24.8972,NA
2022-11-07 17:00:00,129,NA,58.2863,NA,NA,700.246,20.8967,NA
2022-11-07 16:00:00,129,NA,65.4987,NA,NA,615.908,16.6697,NA
2022-11-07 15:00:00,129,NA,60.4553,NA,NA,620.732,14.2322,NA
2022-11-07 14:00:00,129,NA,56.2399,NA,NA,542.287,15.8019,NA
2022-11-07 13:00:00,129,NA,55.738,NA,NA,489.211,17.5549,NA
2022-11-07 12:00:00,129,NA,41.1898,NA,NA,399.005,13.8793,NA
2022-11-07 11:00:00,129,NA,43.7131,NA,NA,468.534,5.52705,NA
2022-11-07 10:00:00,129,NA,42.1139,NA,NA,459.553,11.6156,NA
2022-11-07 09:00:00,129,NA,61.9424,NA,NA,526.363,16.8906,NA
2022-11-07 08:00:00,129,NA,63.5129,NA,NA,659.354,21.4913,NA
2022-11-07 07:00:00,129,NA,72.4377,NA,NA,908.37,21.34,NA
2022-11-07 06:00:00,129,NA,75.2383,NA,NA,1251.47,21.8443,NA
2022-11-07 05:00:00,129,NA,60.987,NA,NA,959.381,23.527,NA
2022-11-07 04:00:00,129,NA,42.9998,NA,NA,621.531,14.8925,NA
2022-11-07 03:00:00,129,NA,28.2174,NA,NA,431.323,15.1917,NA
2022-11-07 02:00:00,129,NA,20.6151,NA,NA,349.534,14.948,NA
2022-11-07 01:00:00,129,NA,15.2666,NA,NA,406.2,20.7069,NA
2022-11-07 00:00:00,129,NA,16.8522,NA,NA,433.756,24.8739,NA
2022-11-06 23:00:00,129,NA,20.7027,NA,NA,503.388,26.4725,NA
2022-11-06 22:00:00,129,NA,25.5263,NA,NA,507.429,31.512,NA
2022-11-06 21:00:00,129,NA,37.8491,NA,NA,571.013,30.3835,NA
2022-11-06 20:00:00,129,NA,39.5672,NA,NA,645.785,29.2357,NA
2022-11-06 19:00:00,129,NA,47.3895,NA,NA,669.152,26.5738,NA
2022-11-06 18:00:00,129,NA,48.4527,NA,NA,723.073,23.2682,NA
2022-11-06 17:00:00,129,NA,40.9221,NA,NA,615.013,26.5895,NA
2022-11-06 16:00:00,129,NA,41.3385,NA,NA,664.577,24.828,NA
2022-11-06 15:00:00,129,NA,52.2996,NA,NA,549.009,17.9356,NA
2022-11-06 14:00:00,129,NA,46.2667,NA,NA,449.345,18.4579,NA
2022-11-06 13:00:00,129,NA,31.6842,NA,NA,389.928,10.3701,NA
2022-11-06 12:00:00,129,NA,27.6878,NA,NA,359.661,9.4083,NA
2022-11-06 11:00:00,129,NA,22.9578,NA,NA,339.2,10.2338,NA
2022-11-06 10:00:00,129,NA,26.2735,NA,NA,349.469,8.68788,NA
2022-11-06 09:00:00,129,NA,20.606,NA,NA,389.567,14.9833,NA
2022-11-06 08:00:00,129,NA,21.2705,NA,NA,469.16,14.0354,NA
2022-11-06 07:00:00,129,NA,26.8716,NA,NA,572.528,18.3019,NA
2022-11-06 06:00:00,129,NA,27.1701,NA,NA,628.556,20.1666,NA
2022-11-06 05:00:00,129,NA,31.7796,NA,NA,787.163,21.4201,NA
2022-11-06 04:00:00,129,NA,29.8994,NA,NA,813.353,26.2619,NA
2022-11-06 03:00:00,129,NA,25.5794,NA,NA,837.829,26.7683,NA
2022-11-06 02:00:00,129,NA,27.6502,NA,NA,703.621,25.591,NA
2022-11-06 01:00:00,129,NA,33.1557,NA,NA,714.512,30.4255,NA
2022-11-06 00:00:00,129,NA,35.2229,NA,NA,706.05,25.8545,NA
2022-11-05 23:00:00,129,NA,41.21,NA,NA,833.321,31.1528,NA
2022-11-08 06:00:00,109,6.3308,17.9685,26.5406,13.5397,357.023,NA,0.63034
2022-11-08 05:00:00,109,6.29386,8.23753,32.1067,10.9217,323.847,NA,0.50319
2022-11-08 04:00:00,109,6.36036,7.91611,30.4717,14.0031,331.42,NA,0.54051
2022-11-08 03:00:00,109,5.89042,7.86416,29.3756,16.1367,335.813,NA,0.53796
2022-11-08 02:00:00,109,6.69359,6.98411,31.955,15.2817,335.063,NA,0.58809
2022-11-08 01:00:00,109,6.53621,13.4541,22.0317,21.948,346.389,NA,0.61201
2022-11-08 00:00:00,109,6.71059,14.2175,22.1128,16.5048,399.234,NA,0.687
2022-11-07 23:00:00,109,6.40321,8.71894,32.3667,15.7747,412.709,NA,0.45929
2022-11-07 22:00:00,109,5.80397,6.76397,38.6611,12.056,319.189,NA,0.41247
2022-11-07 21:00:00,109,5.49586,7.78343,37.8161,11.6499,319.116,NA,0.48403
2022-11-07 20:00:00,109,6.251,10.4963,33.9794,16.3797,333.167,NA,0.51736
2022-11-07 19:00:00,109,6.84359,10.3259,33.99,12.0596,336.149,NA,0.47243
2022-11-07 18:00:00,109,7.11846,12.2766,32.2111,14.2612,333.421,NA,0.42748
2022-11-07 17:00:00,109,7.44874,11.4725,33.9183,19.1291,327.342,NA,0.503
2022-11-07 16:00:00,109,6.09066,15.1595,30.59,18.9606,347.498,NA,1.07299
2022-11-07 15:00:00,109,9.47625,19.402,28.9256,18.8153,348.321,NA,0.73168
2022-11-07 14:00:00,109,6.88349,11.9766,37.5978,13.742,324.096,NA,0.43921
2022-11-07 13:00:00,109,7.40293,9.78944,40.0222,8.40905,310.905,NA,0.92599
2022-11-07 12:00:00,109,7.29209,8.92638,35.6767,9.62897,317.864,NA,0.45665
2022-11-07 11:00:00,109,5.7057,6.32075,37.4106,10.9039,310.085,NA,0.38378
2022-11-07 10:00:00,109,5.39389,8.69482,36.1867,16.285,308.052,NA,0.3767
2022-11-07 09:00:00,109,6.78374,5.38281,37.4456,16.2106,306.608,NA,0.55141
2022-11-07 08:00:00,109,7.53371,8.91477,34.4917,12.9156,316.615,NA,0.44216
2022-11-07 07:00:00,109,6.20371,8.13871,36.09,7.6308,303.065,NA,0.37338
2022-11-07 06:00:00,109,6.43055,7.39725,37.5828,15.2186,292.713,NA,0.48679
2022-11-07 05:00:00,109,6.65887,6.40573,37.7983,13.494,293.409,NA,0.40847
2022-11-07 04:00:00,109,6.95812,4.62067,41.6372,17.5716,287.17,NA,0.36
2022-11-07 03:00:00,109,7.31574,4.05291,45.0683,15.3417,282.457,NA,0.40493
2022-11-07 02:00:00,109,6.98472,3.78151,43.9822,13.7244,289.764,NA,0.44298
2022-11-07 01:00:00,109,8.93021,6.1014,43.0411,17.268,296.818,NA,0.70712
2022-11-07 00:00:00,109,7.13397,3.42992,46.1906,12.5027,291.513,NA,0.42268
2022-11-06 23:00:00,109,6.50222,3.26315,46.4156,14.8287,293.621,NA,0.49954
2022-11-06 22:00:00,109,7.04752,5.31589,44.7494,9.26037,288.453,NA,0.90284
2022-11-06 21:00:00,109,7.93862,7.77281,40.6561,16.9756,288.177,NA,2.05231
2022-11-06 20:00:00,109,6.71133,28.2009,10.7478,45.2011,599.153,NA,4.96905
2022-11-06 19:00:00,109,6.29977,34.5663,0.69111,68.6617,949.719,NA,5.70748
2022-11-06 18:00:00,109,6.59606,38.9055,0.97944,60.721,981.289,NA,5.33576
2022-11-06 17:00:00,109,6.08918,42.6164,1.13667,46.5127,854.197,NA,3.27442
2022-11-06 16:00:00,109,5.3466,47.3215,1.23667,25.7738,517.311,NA,0.96506
2022-11-06 15:00:00,109,5.79732,13.0234,41.8967,21.8244,317.391,NA,0.32515
2022-11-06 14:00:00,109,6.42759,4.93844,60.3339,11.8466,255.754,NA,0.3183
2022-11-06 13:00:00,109,6.5037,4.38157,60.2406,13.2319,262.728,NA,0.3136
2022-11-06 12:00:00,109,5.67467,3.30063,57.5928,9.77834,256.436,NA,0.26761
2022-11-06 11:00:00,109,5.95027,3.22119,55.2083,14.1846,250.426,NA,0.25087
2022-11-06 10:00:00,109,5.96579,3.92119,51.9294,12.3119,247.418,NA,0.32385
2022-11-06 09:00:00,109,8.73588,6.44716,46.9867,14.3447,253.988,NA,0.62365
2022-11-06 08:00:00,109,7.38815,15.2397,27.8883,16.9533,373.728,NA,1.91514
2022-11-06 07:00:00,109,5.13676,18.8523,5.60333,23.7036,463.324,NA,1.90344
2022-11-06 06:00:00,109,4.20502,16.0959,1.48444,25.8333,546.155,NA,1.99067
2022-11-06 05:00:00,109,4.18063,13.0335,0.75611,16.9073,693.933,NA,2.58043
2022-11-06 04:00:00,109,4.94169,11.7158,1.19111,24.9284,797.562,NA,2.82017
2022-11-06 03:00:00,109,5.11533,10.0651,1.98222,33.189,660.033,NA,2.96137
2022-11-06 02:00:00,109,4.84342,11.5602,1.18611,42.3221,836.87,NA,4.03402
2022-11-06 01:00:00,109,5.40128,12.4418,1.26167,60.948,1064.56,NA,5.17594
2022-11-06 00:00:00,109,5.94362,14.7325,1.5,79.2349,1326.58,NA,7.51763
2022-11-05 23:00:00,109,5.67688,15.8138,1.80667,109.965,1688.04,NA,8.75992
2022-11-08 06:00:00,10119,NA,24.0142,2.80722,NA,NA,NA,NA
2022-11-08 05:00:00,10119,NA,28.264,2.85889,NA,NA,NA,NA
2022-11-08 04:00:00,10119,NA,27.2565,1.70667,NA,NA,NA,NA
2022-11-08 03:00:00,10119,NA,26.4632,8.26222,NA,NA,NA,NA
2022-11-08 02:00:00,10119,NA,31.0913,2.67722,NA,NA,NA,NA
2022-11-08 01:00:00,10119,NA,38.4296,1.89944,NA,NA,NA,NA
2022-11-08 00:00:00,10119,NA,41.5615,2.13389,NA,NA,NA,NA
2022-11-07 23:00:00,10119,NA,36.6932,1.78889,NA,NA,NA,NA
2022-11-07 22:00:00,10119,NA,18.588,18.6617,NA,NA,NA,NA
2022-11-07 21:00:00,10119,NA,14.1449,27.1278,NA,NA,NA,NA
2022-11-07 20:00:00,10119,NA,16.6237,24.7028,NA,NA,NA,NA
2022-11-07 19:00:00,10119,NA,18.5739,21.9667,NA,NA,NA,NA
2022-11-07 18:00:00,10119,NA,24.7429,17.8133,NA,NA,NA,NA
2022-11-07 17:00:00,10119,NA,14.0294,30.3211,NA,NA,NA,NA
2022-11-07 16:00:00,10119,NA,8.64651,39.6756,NA,NA,NA,NA
2022-11-07 15:00:00,10119,NA,6.57413,46.2822,NA,NA,NA,NA
2022-11-07 14:00:00,10119,NA,4.86265,50.8933,NA,NA,NA,NA
2022-11-07 13:00:00,10119,NA,3.80533,53.2872,NA,NA,NA,NA
2022-11-07 12:00:00,10119,NA,3.64128,53.735,NA,NA,NA,NA
2022-11-07 11:00:00,10119,NA,5.24975,48.8883,NA,NA,NA,NA
2022-11-07 10:00:00,10119,NA,9.6584,36.1872,NA,NA,NA,NA
2022-11-07 09:00:00,10119,NA,12.2265,23.7233,NA,NA,NA,NA
2022-11-07 08:00:00,10119,NA,14.8027,8.11833,NA,NA,NA,NA
2022-11-07 07:00:00,10119,NA,14.3431,2.67333,NA,NA,NA,NA
2022-11-07 06:00:00,10119,NA,14.6112,2.52444,NA,NA,NA,NA
2022-11-07 05:00:00,10119,NA,16.052,NA,NA,NA,NA,NA
2022-11-07 04:00:00,10119,NA,NA,5.16778,NA,NA,NA,NA
2022-11-07 03:00:00,10119,NA,8.97267,9.24778,NA,NA,NA,NA
2022-11-07 02:00:00,10119,NA,10.0538,10.5189,NA,NA,NA,NA
2022-11-07 01:00:00,10119,NA,11.2245,11.0611,NA,NA,NA,NA
2022-11-07 00:00:00,10119,NA,11.2158,12.1044,NA,NA,NA,NA
2022-11-06 23:00:00,10119,NA,11.7825,12.7478,NA,NA,NA,NA
2022-11-06 22:00:00,10119,NA,14.6929,11.7094,NA,NA,NA,NA
2022-11-06 21:00:00,10119,NA,19.7089,11.57,NA,NA,NA,NA
2022-11-06 20:00:00,10119,NA,15.2016,18.6889,NA,NA,NA,NA
2022-11-06 19:00:00,10119,NA,17.8302,20.54,NA,NA,NA,NA
2022-11-06 18:00:00,10119,NA,12.257,29.2356,NA,NA,NA,NA
2022-11-06 17:00:00,10119,NA,16.1518,28.5039,NA,NA,NA,NA
2022-11-06 16:00:00,10119,NA,15.8916,32.8278,NA,NA,NA,NA
2022-11-06 15:00:00,10119,NA,5.49605,48.3894,NA,NA,NA,NA
2022-11-06 14:00:00,10119,NA,9.70103,39.8089,NA,NA,NA,NA
2022-11-06 13:00:00,10119,NA,5.96342,43.6756,NA,NA,NA,NA
2022-11-06 12:00:00,10119,NA,7.25368,42.2672,NA,NA,NA,NA
2022-11-06 11:00:00,10119,NA,6.75746,39.4356,NA,NA,NA,NA
2022-11-06 10:00:00,10119,NA,4.83895,37.4694,NA,NA,NA,NA
2022-11-06 09:00:00,10119,NA,4.62989,33.3539,NA,NA,NA,NA
2022-11-06 08:00:00,10119,NA,4.98897,29.6894,NA,NA,NA,NA
2022-11-06 07:00:00,10119,NA,5.59613,23.4133,NA,NA,NA,NA
2022-11-06 06:00:00,10119,NA,6.50303,21.0267,NA,NA,NA,NA
2022-11-06 05:00:00,10119,NA,6.43867,18.6811,NA,NA,NA,NA
2022-11-06 04:00:00,10119,NA,6.34975,20.6278,NA,NA,NA,NA
2022-11-06 03:00:00,10119,NA,6.21065,23.8906,NA,NA,NA,NA
2022-11-06 02:00:00,10119,NA,6.56513,26.1489,NA,NA,NA,NA
2022-11-06 01:00:00,10119,NA,6.74891,25.9106,NA,NA,NA,NA
2022-11-06 00:00:00,10119,NA,6.91676,26.5683,NA,NA,NA,NA
2022-11-05 23:00:00,10119,NA,7.11736,27.6594,NA,NA,NA,NA
2022-11-08 06:00:00,16,NA,NA,NA,14.1965,NA,NA,NA
2022-11-08 05:00:00,16,NA,NA,NA,8.47174,NA,NA,NA
2022-11-08 04:00:00,16,NA,NA,NA,11.2493,NA,NA,NA
2022-11-08 03:00:00,16,NA,NA,NA,13.4197,NA,NA,NA
2022-11-08 02:00:00,16,NA,NA,NA,9.35533,NA,NA,NA
