"date","id","SO2","NO2","O3","PM10","CO","PM2.5","C6H6"
2022-11-05 11:00:00,361,5.42544,4.93615,50.3522,9.4622,124.89,4.56711,0.07227
2022-11-05 10:00:00,361,6.78972,6.51461,43.6039,9.93372,136.53,5.24475,0.05733
2022-11-05 09:00:00,361,7.197,7.80521,34.7372,9.53738,138.07,5.82043,0.0648
2022-11-05 08:00:00,361,6.28913,8.25665,31.2972,10.6729,149.33,6.191,0.0405
2022-11-05 07:00:00,361,NA,NA,30.4122,9.94379,NA,5.9528,0.05607
2022-11-05 06:00:00,361,8.12071,8.78295,27.7556,9.71913,139.59,6.64747,0.06543
2022-11-05 05:00:00,361,7.42354,7.6002,32.1661,7.56496,122.05,5.36941,0.04986
2022-11-05 04:00:00,361,6.53843,5.01634,35.4656,6.76377,128.01,5.21339,0.0324
2022-11-05 03:00:00,361,6.74672,3.19304,46.3906,5.90423,109.99,4.3434,0.01557
2022-11-05 02:00:00,361,8.01525,3.52552,40.1222,6.22663,131,5.23701,0.06354
2022-11-05 01:00:00,361,8.38698,3.11497,40.0383,6.79759,124.5,6.08261,0.04986
2022-11-05 00:00:00,361,8.18186,2.75222,41.0822,6.89599,126.49,5.90801,0.06417
2022-11-04 23:00:00,361,8.41269,3.84737,39.8333,6.47617,128.14,5.3987,0.0567
2022-11-07 09:00:00,488,NA,10.8,18.9,18.4,NA,14.6,2.2
2022-11-07 08:00:00,488,NA,12.7,8.2,24.1,NA,19.2,0.6
2022-11-07 07:00:00,488,NA,12.9,6.9,22,NA,18.4,NA
2022-11-07 06:00:00,488,NA,13.7,5.2,22.8,NA,19.7,1.4
2022-11-07 05:00:00,488,NA,13,4.8,24.8,NA,21.7,1.4
2022-11-07 04:00:00,488,NA,10.8,8.5,29.3,NA,24.6,1.6
2022-11-07 03:00:00,488,NA,11.3,10.3,30.7,NA,26.3,1.7
2022-11-07 02:00:00,488,NA,11.3,11.3,25.6,NA,22.9,1.9
2022-11-07 01:00:00,488,NA,14.8,9.5,27.1,NA,24.8,2.1
2022-11-07 00:00:00,488,NA,21,4.7,32.6,NA,29.1,2.3
2022-11-06 23:00:00,488,NA,15.2,12.3,34.1,NA,30.3,2.3
2022-11-06 22:00:00,488,NA,16.9,11.4,34.9,NA,31.1,2.8
2022-11-06 21:00:00,488,NA,21.4,10.2,38.4,NA,34.3,3.3
2022-11-06 20:00:00,488,NA,24.6,9.8,38.5,NA,34.6,3.6
2022-11-06 19:00:00,488,NA,25.7,8.5,40.9,NA,36.7,3.8
2022-11-06 18:00:00,488,NA,26.7,8.3,45.6,NA,40.2,2.9
2022-11-06 17:00:00,488,NA,26.4,8.7,34.4,NA,29.4,2.1
2022-11-06 16:00:00,488,NA,25.5,10.5,31,NA,26.2,1.8
2022-11-06 15:00:00,488,NA,35.7,7.9,25.1,NA,20.2,1.3
2022-11-06 14:00:00,488,NA,26.7,20.2,22.9,NA,18,1
2022-11-06 13:00:00,488,NA,15.1,33.9,23.1,NA,17.9,0.8
2022-11-06 12:00:00,488,NA,13.8,32.6,26.8,NA,20.1,0.9
2022-11-06 11:00:00,488,NA,13.6,25.9,35.1,NA,24.8,0.9
2022-11-06 10:00:00,488,NA,13,22.5,26.5,NA,20.1,0.9
2022-11-06 09:00:00,488,NA,14.8,14,27.9,NA,20.4,0.9
2022-11-06 08:00:00,488,NA,11.1,15.1,20.3,NA,14.6,0.8
2022-11-06 07:00:00,488,NA,14.5,10.5,19.7,NA,14,0.8
2022-11-06 06:00:00,488,NA,9.8,12,16.8,NA,12.3,0.7
2022-11-06 05:00:00,488,NA,10.1,10.4,18,NA,13.4,0.8
2022-11-06 04:00:00,488,NA,11,8.9,22,NA,15.7,0.8
2022-11-06 03:00:00,488,NA,10.4,10.8,25.8,NA,16.8,0.8
2022-11-06 02:00:00,488,NA,9.2,12.5,26,NA,17.2,0.8
2022-11-06 01:00:00,488,NA,12.3,11.4,24.4,NA,16,0.8
2022-11-06 00:00:00,488,NA,9.7,15.4,23.4,NA,15.4,0.7
2022-11-05 23:00:00,488,NA,10.2,16.7,22.3,NA,14.8,0.8
2022-11-05 22:00:00,488,NA,12.3,16.6,24,NA,16.8,0.9
2022-11-05 21:00:00,488,NA,11.3,21.3,26.8,NA,19.6,1.3
2022-11-05 20:00:00,488,NA,11,27,30.1,NA,23.6,1.3
2022-11-05 19:00:00,488,NA,8.9,36.5,27.4,NA,22.8,1.6
2022-11-05 18:00:00,488,NA,9.7,25.9,23.1,NA,19.6,1.7
2022-11-05 17:00:00,488,NA,16.3,4.2,35.6,NA,30.8,3
2022-11-05 16:00:00,488,NA,19.8,2.1,43.4,NA,39.7,2.3
2022-11-05 15:00:00,488,NA,20.4,1.8,39.8,NA,36.1,2
2022-11-05 14:00:00,488,NA,21.8,1.9,39.8,NA,35.1,2
2022-11-05 13:00:00,488,NA,20.3,2.3,38.3,NA,33.1,1.8
2022-11-05 12:00:00,488,NA,18,4,39,NA,32.4,1.4
2022-11-05 11:00:00,488,NA,17.8,6.4,37,NA,30.3,1.2
2022-11-05 10:00:00,488,NA,15.9,9.2,34.6,NA,28.2,1.2
2022-11-05 09:00:00,488,NA,14.8,10.4,32.8,NA,26.5,1
2022-11-05 08:00:00,488,NA,13.9,11.7,30.7,NA,25,1
2022-11-05 07:00:00,488,NA,14.3,11.3,28.4,NA,23.1,0.9
2022-11-05 06:00:00,488,NA,13.1,13.5,25.4,NA,21.6,0.8
2022-11-05 05:00:00,488,NA,11.2,17.9,24.8,NA,21,0.8
2022-11-05 04:00:00,488,NA,10.1,19.7,25.5,NA,20.7,0.8
2022-11-05 03:00:00,488,NA,8.7,23.7,24.7,NA,19.6,0.7
2022-11-05 02:00:00,488,NA,8.1,26.9,24.9,NA,19.4,0.8
2022-11-05 01:00:00,488,NA,8.3,29.1,23.9,NA,18.7,0.9
2022-11-05 00:00:00,488,NA,8.4,30,23.6,NA,18.5,0.8
2022-11-04 23:00:00,488,NA,8.9,31.7,22.5,NA,17.7,0.9
2022-11-07 09:00:00,952,9.51591,12.5704,34.0572,23.1796,284.52,19.708,0.64433
2022-11-07 08:00:00,952,18.0862,21.9968,16.2356,33.8555,358.51,28.0746,0.66633
2022-11-07 07:00:00,952,6.11635,24.4262,4.97944,41.4869,433.74,34.4064,0.69389
2022-11-07 06:00:00,952,7.10655,24.7647,4.10556,41.0605,440.61,35.9454,0.70233
2022-11-07 05:00:00,952,7.14961,23.1629,3.39722,43.9636,437.46,39.2494,0.67867
2022-11-07 04:00:00,952,7.12769,20.9736,5.64667,45.4282,393.79,40.6727,0.67
2022-11-07 03:00:00,952,8.07913,14.5093,12.6567,48.1616,350.07,43.9637,0.68267
2022-11-07 02:00:00,952,6.68791,11.2692,17.71,36.541,338.78,33.2559,0.70017
2022-11-07 01:00:00,952,7.4481,11.6953,20.8411,39.2279,323.71,35.6041,0.7265
2022-11-07 00:00:00,952,8.26288,11.6275,24.2411,37.3568,339.69,33.6062,0.73767
2022-11-06 23:00:00,952,8.26204,12.3521,23.4,39.0846,330.02,34.6345,0.79
2022-11-06 22:00:00,952,8.37561,13.0563,25.6556,44.5175,361.24,40.1172,0.7575
2022-11-06 21:00:00,952,8.57184,12.3173,27.8228,41.338,357.78,36.4038,0.76633
2022-11-06 20:00:00,952,7.32506,13.8541,26.8178,38.5745,379.72,33.9161,0.77
2022-11-06 19:00:00,952,8.27006,14.4829,30.2994,59.8282,419.01,50.6084,0.73817
2022-11-06 18:00:00,952,7.85559,12.6567,36.1617,42.0149,418.45,36.8292,0.67183
2022-11-06 17:00:00,952,7.69179,14.4137,32.595,49.0403,413.7,42.9823,0.47733
2022-11-06 16:00:00,952,8.24756,16.2558,33.4283,61.631,393.08,54.2288,0.39083
2022-11-06 15:00:00,952,7.72542,15.3155,33.3728,32.4523,291.9,27.9282,0.40633
2022-11-06 14:00:00,952,7.00485,10.1572,42.1961,24.777,259.33,21.2792,0.38683
2022-11-06 13:00:00,952,6.79216,7.90733,44.3317,23.6179,265.02,20.0312,0.381
2022-11-06 12:00:00,952,6.76833,7.3566,42.2072,23.9881,254.7,20.3852,0.469
2022-11-06 11:00:00,952,6.19417,8.15215,33.1656,26.1088,276.55,23.0213,0.43767
2022-11-06 10:00:00,952,5.94309,8.10339,25.9128,22.5598,271.02,20.0344,0.45917
2022-11-06 09:00:00,952,5.73499,7.86376,23.5972,20.9966,272.94,19.3774,0.4075
2022-11-06 08:00:00,952,5.54221,8.2335,21.9117,23.6493,260.94,21.844,0.4025
2022-11-06 07:00:00,952,5.5284,9.00004,19.4894,19.1144,249.63,18.0133,0.48683
2022-11-06 06:00:00,952,5.81512,11.1191,18.4239,15.0934,248.99,13.9881,0.5905
2022-11-06 05:00:00,952,5.90122,12.5668,10.9828,18.7284,309.25,17.491,0.71183
2022-11-06 04:00:00,952,5.29072,12.7362,11.4533,21.4015,326.27,20.0557,0.77667
2022-11-06 03:00:00,952,5.72687,15.8405,10.2861,34.4255,426.5,32.0581,0.80383
2022-11-06 02:00:00,952,6.01668,17.8408,13.6083,43.8754,470.61,39.9468,0.806
2022-11-06 01:00:00,952,7.75412,20.3946,12.8717,58.4184,573.68,51.4374,0.75717
2022-11-06 00:00:00,952,8.21436,20.5998,14.3811,55.1981,567.32,47.7058,0.6105
2022-11-05 23:00:00,952,7.11609,19.1114,16.825,39.4706,424.88,33.3466,0.48983
2022-11-05 22:00:00,952,7.09912,9.88535,29.14,32.5028,323.9,26.7436,0.47617
2022-11-05 21:00:00,952,7.33235,9.22496,29.2711,34.4262,331.49,27.6755,0.4535
2022-11-05 20:00:00,952,8.37755,11.083,30.0683,38.2302,349.77,30.2591,0.41833
2022-11-05 19:00:00,952,8.18184,12.1639,26.0356,38.8612,364.68,31.3245,0.35767
2022-11-05 18:00:00,952,7.90555,14.1592,27.52,30.4861,296.19,23.9596,0.323
2022-11-05 17:00:00,952,8.29195,17.314,28.0789,34.5021,317.41,26.4414,0.23
2022-11-05 16:00:00,952,7.4645,15.942,33.3739,26.5029,277.57,19.7914,0.19
2022-11-05 15:00:00,952,6.96957,10.7648,45.1244,20.248,221.45,14.9795,0.19933
2022-11-05 14:00:00,952,6.92272,8.70446,49.1478,18.9484,204.8,14.4859,0.207
2022-11-05 13:00:00,952,6.90456,7.92088,49.5078,16.3722,204.29,12.7295,0.23833
2022-11-05 12:00:00,952,6.74054,7.78476,50.015,15.8084,200.85,12.2652,0.274
2022-11-05 11:00:00,952,6.95007,7.70694,53.0383,12.2419,201.54,9.86313,0.3015
2022-11-05 10:00:00,952,7.0727,7.65699,55.4472,10.4277,195.17,7.77945,0.36667
2022-11-05 09:00:00,952,6.97204,7.19146,55.9383,8.64323,199.93,6.68808,0.42183
2022-11-05 08:00:00,952,6.7461,6.63752,53.7728,7.93355,190.81,6.69688,0.523
2022-11-05 07:00:00,952,6.69432,7.91771,40.4211,10.199,228.24,8.9481,0.65817
2022-11-05 06:00:00,952,6.64273,11.5513,14.5239,17.2392,315.44,15.145,0.76533
2022-11-05 05:00:00,952,6.28678,13.3394,9.75556,24.7517,328.77,22.4497,0.81167
2022-11-05 04:00:00,952,6.36593,19.9296,6.44444,42.6028,372.57,38.1404,0.86033
2022-11-05 03:00:00,952,6.66456,21.2612,6.07056,45.3431,415.69,40.2372,0.88883
2022-11-05 02:00:00,952,8.16649,21.5796,4.88667,53.2425,504.14,46.8802,0.89
2022-11-05 01:00:00,952,9.56469,21.1847,5.92444,57.3416,524.57,50.224,0.8605
2022-11-05 00:00:00,952,10.9492,24.8708,5.66333,54.6539,527.02,48.1858,0.79867
2022-11-04 23:00:00,952,12.0071,25.0862,6.09833,50.0227,496.72,44.3574,0.79117
2022-11-07 09:00:00,466,NA,7.7,23.5,NA,NA,NA,NA
2022-11-07 08:00:00,466,NA,8.3,15.9,NA,NA,NA,NA
2022-11-07 07:00:00,466,NA,8.6,11,NA,NA,NA,NA
2022-11-07 06:00:00,466,NA,11,6.9,NA,NA,NA,NA
2022-11-07 05:00:00,466,NA,7.6,7.7,NA,NA,NA,NA
2022-11-07 04:00:00,466,NA,6.7,9,NA,NA,NA,NA
2022-11-07 03:00:00,466,NA,7.7,13.3,NA,NA,NA,NA
2022-11-07 02:00:00,466,NA,7,5.4,NA,NA,NA,NA
2022-11-07 01:00:00,466,NA,9.3,6.7,NA,NA,NA,NA
2022-11-07 00:00:00,466,NA,9.9,4.7,NA,NA,NA,NA
2022-11-06 23:00:00,466,NA,10,4,NA,NA,NA,NA
2022-11-06 22:00:00,466,NA,10,4.5,NA,NA,NA,NA
2022-11-06 21:00:00,466,NA,11.1,6.1,NA,NA,NA,NA
2022-11-06 20:00:00,466,NA,11,5.2,NA,NA,NA,NA
2022-11-06 19:00:00,466,NA,11.8,5.8,NA,NA,NA,NA
2022-11-06 18:00:00,466,NA,10.8,6,NA,NA,NA,NA
2022-11-06 17:00:00,466,NA,6.5,6.1,NA,NA,NA,NA
2022-11-06 16:00:00,466,NA,5.6,7.6,NA,NA,NA,NA
2022-11-06 15:00:00,466,NA,4.9,15.3,NA,NA,NA,NA
2022-11-06 14:00:00,466,NA,4.4,22,NA,NA,NA,NA
2022-11-06 13:00:00,466,NA,4.8,36.2,NA,NA,NA,NA
2022-11-06 12:00:00,466,NA,5.2,42.9,NA,NA,NA,NA
2022-11-06 11:00:00,466,NA,5,39,NA,NA,NA,NA
2022-11-06 10:00:00,466,NA,6.1,31.7,NA,NA,NA,NA
2022-11-06 09:00:00,466,NA,6.4,27,NA,NA,NA,NA
2022-11-06 08:00:00,466,NA,6.8,22.5,NA,NA,NA,NA
2022-11-06 07:00:00,466,NA,6.5,20.9,NA,NA,NA,NA
2022-11-06 06:00:00,466,NA,7.2,20.7,NA,NA,NA,NA
2022-11-06 05:00:00,466,NA,7.8,19.5,NA,NA,NA,NA
2022-11-06 04:00:00,466,NA,6.1,17.3,NA,NA,NA,NA
2022-11-06 03:00:00,466,NA,5.4,16.5,NA,NA,NA,NA
2022-11-06 02:00:00,466,NA,5.4,16.9,NA,NA,NA,NA
2022-11-06 01:00:00,466,NA,5.5,16.4,NA,NA,NA,NA
2022-11-06 00:00:00,466,NA,5.8,16.2,NA,NA,NA,NA
2022-11-05 23:00:00,466,NA,6,14.3,NA,NA,NA,NA
2022-11-05 22:00:00,466,NA,6.4,18.6,NA,NA,NA,NA
2022-11-05 21:00:00,466,NA,6.2,26.4,NA,NA,NA,NA
2022-11-05 20:00:00,466,NA,5.9,29.6,NA,NA,NA,NA
2022-11-05 19:00:00,466,NA,5.5,34.8,NA,NA,NA,NA
2022-11-05 18:00:00,466,NA,4.6,43.5,NA,NA,NA,NA
2022-11-05 17:00:00,466,NA,4.5,46.9,NA,NA,NA,NA
2022-11-05 16:00:00,466,NA,9.6,21.6,NA,NA,NA,NA
2022-11-05 15:00:00,466,NA,12.6,11.2,NA,NA,NA,NA
2022-11-05 14:00:00,466,NA,10,12.9,NA,NA,NA,NA
2022-11-05 13:00:00,466,NA,8.4,12.1,NA,NA,NA,NA
2022-11-05 12:00:00,466,NA,9.9,5.5,NA,NA,NA,NA
2022-11-05 11:00:00,466,NA,12.7,8.6,NA,NA,NA,NA
2022-11-05 10:00:00,466,NA,12,12.6,NA,NA,NA,NA
2022-11-05 09:00:00,466,NA,12.9,15,NA,NA,NA,NA
2022-11-05 08:00:00,466,NA,12.7,15.9,NA,NA,NA,NA
2022-11-05 07:00:00,466,NA,12.7,16.8,NA,NA,NA,NA
2022-11-05 06:00:00,466,NA,11.8,15.5,NA,NA,NA,NA
2022-11-05 05:00:00,466,NA,12,16.1,NA,NA,NA,NA
2022-11-05 04:00:00,466,NA,12.3,19.1,NA,NA,NA,NA
2022-11-05 03:00:00,466,NA,11.3,20.8,NA,NA,NA,NA
2022-11-05 02:00:00,466,NA,9.4,23.2,NA,NA,NA,NA
2022-11-05 01:00:00,466,NA,9.3,25,NA,NA,NA,NA
2022-11-05 00:00:00,466,NA,10.4,25.5,NA,NA,NA,NA
2022-11-04 23:00:00,466,NA,11.6,30.5,NA,NA,NA,NA
2022-11-07 09:00:00,729,7.25737,13.1083,NA,28.043,327.333,25.24,NA
2022-11-07 08:00:00,729,6.70985,15.1915,NA,28.4454,326.36,26.1568,NA
2022-11-07 07:00:00,729,6.70911,19.5197,NA,28.4116,349.292,26.1494,NA
2022-11-07 06:00:00,729,6.85984,22.7595,NA,23.8933,351.422,22.3684,NA
2022-11-07 05:00:00,729,4.74367,22.4261,NA,21.8158,335.636,20.3993,NA
2022-11-07 04:00:00,729,6.69877,14.8177,NA,20.0056,303.324,18.8583,NA
2022-11-07 03:00:00,729,5.95544,10.4029,NA,19.7126,295.355,18.4293,NA
2022-11-07 02:00:00,729,4.64983,6.92727,NA,19.243,288.759,18.1366,NA
2022-11-07 01:00:00,729,7.14727,5.36783,NA,18.5875,273.992,17.6832,NA
2022-11-07 00:00:00,729,5.92737,7.86754,NA,20.0223,282.756,18.9097,NA
2022-11-06 23:00:00,729,5.04292,6.39851,NA,18.8638,262.434,17.7958,NA
2022-11-06 22:00:00,729,5.37763,8.66503,NA,21.0039,281.4,19.9,NA
2022-11-06 21:00:00,729,5.30227,13.373,NA,23.2224,320.659,21.6991,NA
2022-11-06 20:00:00,729,5.37024,13.2158,NA,21.9657,327.104,20.2979,NA
2022-11-06 19:00:00,729,5.82023,18.7078,NA,23.6791,360.122,21.68,NA
2022-11-06 18:00:00,729,5.26754,15.288,NA,24.2731,361.759,22.41,NA
2022-11-06 17:00:00,729,5.68501,24.3028,NA,24.3642,391.171,22.1474,NA
2022-11-06 16:00:00,729,4.65574,23.1582,NA,18.9527,342.107,16.7973,NA
2022-11-06 15:00:00,729,5.06582,22.5873,NA,18.6802,345.461,16.5397,NA
2022-11-06 14:00:00,729,2.01643,14.8936,NA,15.5289,299.931,13.6002,NA
2022-11-06 13:00:00,729,5.22321,8.9915,NA,12.4791,250.444,10.9101,NA
2022-11-06 12:00:00,729,5.453,6.85884,NA,11.4194,231.346,9.5201,NA
2022-11-06 11:00:00,729,5.20917,4.03765,NA,11.4047,221.595,9.23022,NA
2022-11-06 10:00:00,729,4.48284,4.80643,NA,12.571,237.603,10.9239,NA
2022-11-06 09:00:00,729,3.79863,3.97081,NA,12.7931,235.122,11.5561,NA
2022-11-06 08:00:00,729,2.78857,10.4349,NA,15.5188,298.951,14.257,NA
2022-11-06 07:00:00,729,2.58168,12.801,NA,15.6171,310.98,14.3793,NA
2022-11-06 06:00:00,729,3.38633,15.9393,NA,13.2215,299.763,12.2739,NA
2022-11-06 05:00:00,729,3.29618,15.1158,NA,10.8842,264.644,9.9478,NA
2022-11-06 04:00:00,729,3.83336,10.1682,NA,9.57496,225.237,8.75863,NA
2022-11-06 03:00:00,729,4.25748,6.9565,NA,8.75205,231.272,7.70749,NA
2022-11-06 02:00:00,729,4.35797,4.00622,NA,8.59317,223.951,7.58636,NA
2022-11-06 01:00:00,729,4.0964,5.04559,NA,9.61468,237.678,8.34695,NA
2022-11-06 00:00:00,729,NA,NA,NA,NA,NA,NA,NA
2022-11-05 23:00:00,729,4.91066,5.24322,NA,10.5756,258.551,9.06717,NA
2022-11-05 22:00:00,729,4.02399,5.25552,NA,10.462,268.179,9.01055,NA
2022-11-05 21:00:00,729,4.48801,8.00782,NA,13.1045,291.015,11.3132,NA
2022-11-05 20:00:00,729,5.17887,15.0429,NA,17.8206,NA,15.8627,NA
2022-11-05 19:00:00,729,5.59043,38.975,NA,27.3357,706.492,23.8323,NA
2022-11-05 18:00:00,729,5.19956,45.6334,NA,32.8152,822.952,28.2945,NA
2022-11-05 17:00:00,729,NA,NA,NA,45.2184,1200.19,38.5548,NA
2022-11-05 16:00:00,729,6.18617,44.9643,NA,49.3975,1227.16,41.7122,NA
2022-11-05 15:00:00,729,6.73645,37.2348,NA,25.4068,686.195,20.6786,NA
2022-11-05 14:00:00,729,6.75197,22.8447,NA,15.8168,381.553,13.1462,NA
2022-11-05 13:00:00,729,4.91435,24.632,NA,15.4927,413.84,12.9992,NA
2022-11-05 12:00:00,729,6.79261,23.6233,NA,8.95152,329.066,7.80361,NA
2022-11-05 11:00:00,729,6.76231,17.1593,NA,9.5618,289.72,7.71034,NA
2022-11-05 10:00:00,729,7.44874,17.8938,NA,17.5812,356.913,14.8271,NA
2022-11-05 09:00:00,729,8.14625,18.2813,NA,25.43,400.084,23.5935,NA
2022-11-05 08:00:00,729,7.87434,15.0124,NA,23.3771,327.584,21.8698,NA
2022-11-05 07:00:00,729,6.74384,10.9731,NA,18.1713,276.992,17.4517,NA
2022-11-05 06:00:00,729,8.31767,7.91646,NA,17.0236,255.281,16.4258,NA
2022-11-05 05:00:00,729,8.30511,6.48241,NA,17.4721,255.235,17.0541,NA
2022-11-05 04:00:00,729,8.43737,5.61392,NA,15.0709,247.473,14.7681,NA
2022-11-05 03:00:00,729,7.07043,3.61057,NA,14.327,237.404,13.9452,NA
2022-11-05 02:00:00,729,8.57333,3.73902,NA,13.564,233.663,13.2081,NA
2022-11-05 01:00:00,729,7.72878,5.73398,NA,14.7152,238.551,13.7126,NA
2022-11-05 00:00:00,729,7.83739,7.02177,NA,14.9604,240.31,13.3345,NA
2022-11-04 23:00:00,729,9.54423,10.4807,NA,15.0356,236.031,12.871,NA
2022-11-07 09:00:00,814,4.67742,15.6582,34.7702,16.8377,NA,9.81115,NA
2022-11-07 08:00:00,814,4.20655,15.9572,34.5811,11.8019,NA,7.55682,NA
2022-11-07 07:00:00,814,3.91732,19.2937,28.0145,11.7347,NA,8.52445,NA
2022-11-07 06:00:00,814,4.54516,25.8837,9.80375,21.881,NA,17.0258,NA
2022-11-07 05:00:00,814,6.17495,29.038,2.41711,27.4626,NA,21.5316,NA
2022-11-07 04:00:00,814,3.81766,25.5528,2.50944,24.1299,NA,18.8898,NA
2022-11-07 03:00:00,814,3.29212,20.9385,8.43795,22.0278,NA,17.2378,NA
2022-11-07 02:00:00,814,3.28017,20.8079,11.2893,20.7907,NA,16.2952,NA
2022-11-07 01:00:00,814,3.37183,17.1682,15.1297,20.2134,NA,15.8258,NA
2022-11-07 00:00:00,814,4.24106,14.895,20.5048,20.3148,NA,16.0721,NA
2022-11-06 23:00:00,814,3.49088,19.6485,18.9972,19.9425,NA,15.5971,NA
2022-11-06 22:00:00,814,3.55544,18.1799,21.3525,20.2254,NA,15.8105,NA
2022-11-06 21:00:00,814,3.80547,23.7415,19.5044,22.1883,NA,17.4609,NA
2022-11-06 20:00:00,814,4.1103,32.3149,13.2954,24.2618,NA,19.1289,NA
2022-11-06 19:00:00,814,5.11975,39.6347,9.35849,33.7184,NA,27.1128,NA
2022-11-06 18:00:00,814,6.05374,34.7161,16.0098,35.9712,NA,28.4163,NA
2022-11-06 17:00:00,814,5.6422,32.8158,22.8217,30.8119,NA,24.1609,NA
2022-11-06 16:00:00,814,3.4042,31.2442,26.2069,19.6216,NA,15.1033,NA
2022-11-06 15:00:00,814,3.34517,36.1862,18.7316,20.075,NA,14.7401,NA
2022-11-06 14:00:00,814,5.92243,41.389,23.6196,18.7435,NA,13.4501,NA
2022-11-06 13:00:00,814,8.26468,21.6576,48.4987,15.4666,NA,11.0929,NA
2022-11-06 12:00:00,814,9.58497,15.1154,53.5635,11.0703,NA,7.31698,NA
2022-11-06 11:00:00,814,8.87391,16.1054,51.5026,14.0204,NA,9.45787,NA
2022-11-06 10:00:00,814,7.89608,14.4754,50.0113,17.0243,NA,11.7148,NA
2022-11-06 09:00:00,814,6.12622,18.3111,29.007,25.618,NA,19.4815,NA
2022-11-06 08:00:00,814,3.39972,14.2173,17.0744,22.6979,NA,17.8767,NA
2022-11-06 07:00:00,814,1.55843,15.0522,8.33062,26.0257,NA,17.4946,NA
2022-11-06 06:00:00,814,1.31804,16.3864,7.43252,24.1,NA,17.7333,NA
2022-11-06 05:00:00,814,1.59824,15.5626,9.54492,24.3576,NA,18.0082,NA
2022-11-06 04:00:00,814,2.3985,15.7002,12.769,25.2501,NA,20.0774,NA
2022-11-06 03:00:00,814,3.05338,11.8586,22.6976,21.4902,NA,16.5117,NA
2022-11-06 02:00:00,814,6.11949,12.0323,23.8308,21.9696,NA,16.9458,NA
2022-11-06 01:00:00,814,4.17829,11.6032,27.7611,20.6749,NA,15.773,NA
2022-11-06 00:00:00,814,2.91626,11.285,29.4472,21.7431,NA,16.4883,NA
2022-11-05 23:00:00,814,2.73621,12.5119,26.7805,22.9453,NA,17.6974,NA
2022-11-05 22:00:00,814,2.17208,13.8817,30.0305,21.2117,NA,16.0195,NA
2022-11-05 21:00:00,814,2.28154,12.7293,34.4737,20.8587,NA,15.8565,NA
2022-11-05 20:00:00,814,2.21797,13.1921,34.1818,21.2207,NA,16.3367,NA
2022-11-05 19:00:00,814,2.4082,17.1857,32.9267,23.8041,NA,18.6665,NA
2022-11-05 18:00:00,814,2.56559,15.6439,40.2982,20.807,NA,16.1959,NA
2022-11-05 17:00:00,814,1.9714,15.4484,40.3562,16.9272,NA,12.9298,NA
2022-11-05 16:00:00,814,2.09961,16.6471,41.3216,17.083,NA,13.0473,NA
2022-11-05 15:00:00,814,2.17059,17.4273,41.9991,16.4989,NA,12.6886,NA
2022-11-05 14:00:00,814,2.04558,16.6206,44.8744,14.8194,NA,11.4511,NA
2022-11-05 13:00:00,814,1.77682,13.6591,45.5659,13.0792,NA,9.97081,NA
2022-11-05 12:00:00,814,1.80297,17.1007,34.199,14.7802,NA,11.503,NA
2022-11-05 11:00:00,814,1.95988,17.7991,30.1306,16.8312,NA,13.363,NA
2022-11-05 10:00:00,814,1.6471,14.7808,36.4571,16.7543,NA,13.2463,NA
2022-11-05 09:00:00,814,1.30243,11.9452,42.172,16.7967,NA,13.2369,NA
2022-11-05 08:00:00,814,1.25902,10.4825,45.4878,13.9943,NA,10.804,NA
2022-11-05 07:00:00,814,1.30902,10.2499,47.2055,10.4237,NA,7.62168,NA
2022-11-05 06:00:00,814,1.39894,8.26462,49.4607,8.3887,NA,5.95882,NA
2022-11-05 05:00:00,814,1.33075,9.65985,44.7406,8.05748,NA,5.77581,NA
2022-11-05 04:00:00,814,1.75366,11.1602,35.2561,7.90899,NA,5.56427,NA
2022-11-05 03:00:00,814,2.09278,8.55514,40.6658,6.28739,NA,4.1054,NA
2022-11-05 02:00:00,814,2.09139,7.02341,40.1688,7.05699,NA,4.80583,NA
2022-11-05 01:00:00,814,2.50234,9.80325,34.2414,9.13682,NA,6.6083,NA
2022-11-05 00:00:00,814,2.68997,9.8144,33.9616,6.6847,NA,4.51811,NA
2022-11-04 23:00:00,814,3.76072,17.8915,23.8037,21.8856,NA,17.4222,NA
2022-11-07 09:00:00,789,3.06487,NA,56.1117,8.88957,NA,NA,0.35289
2022-11-07 08:00:00,789,3.15327,NA,53.4167,13.4861,NA,NA,0.3807
2022-11-07 07:00:00,789,3.15528,NA,53.5372,12.562,NA,NA,0.46845
2022-11-07 06:00:00,789,2.93873,NA,51.2356,12.2684,NA,NA,0.56457
2022-11-07 05:00:00,789,3.89952,NA,52.5411,17.1024,NA,NA,0.59481
2022-11-07 04:00:00,789,4.3259,NA,52.1167,17.3244,NA,NA,0.648
2022-11-07 03:00:00,789,4.71628,NA,55.4822,17.4262,NA,NA,0.59481
2022-11-07 02:00:00,789,4.77559,NA,54.2578,17.2297,NA,NA,0.77598
2022-11-07 01:00:00,789,4.93134,NA,44.542,19.6909,NA,NA,1.23174
2022-11-07 00:00:00,789,5.15136,NA,29.2465,19.4099,NA,NA,1.84653
2022-11-06 23:00:00,789,5.23411,NA,18.4711,37.8677,NA,NA,2.77857
2022-11-06 22:00:00,789,5.30167,NA,20.14,38.1502,NA,NA,2.91087
2022-11-06 21:00:00,789,5.46798,NA,22.2461,33.3449,NA,NA,2.23911
